"name","first_release","versions","archived","index"
"SpatialVx","2011-11-19 06:46:00",18,TRUE,3432
"colorout","2011-11-20 10:03:00",4,TRUE,3433
"gb","2011-11-20 10:03:00",3,TRUE,3434
"int64","2011-11-20 10:03:00",4,TRUE,3435
"tabuSearch","2011-11-20 10:03:00",2,TRUE,3436
"CommonTrend","2011-11-21 10:57:00",5,TRUE,3437
"qmrparser","2011-11-21 16:02:00",5,TRUE,3438
"Survgini","2011-11-22 08:45:00",1,FALSE,3439
"cytoDiv","2011-11-22 08:45:00",2,TRUE,3440
"rplotengine","2011-11-22 10:54:00",5,TRUE,3441
"MPTinR","2011-11-22 12:19:00",14,TRUE,3442
"polyphemus","2011-11-22 21:21:00",1,TRUE,3443
"gwrr","2011-11-23 10:21:00",3,TRUE,3444
"ORCME","2011-11-23 10:38:00",7,TRUE,3445
"UScensus2010","2011-11-23 16:04:00",2,TRUE,3446
"DPM.GGM","2011-11-23 16:22:00",2,TRUE,3447
"REGENT","2011-11-24 13:49:00",7,TRUE,3448
"MDM","2011-11-25 07:12:00",3,TRUE,3449
"VBLPCM","2011-11-25 09:57:00",11,TRUE,3450
"Rdrools","2011-11-26 07:41:00",2,TRUE,3451
"Rdroolsjars","2011-11-26 07:41:00",1,TRUE,3452
"dynsurv","2011-11-27 09:14:00",9,TRUE,3453
"RSofia","2011-11-28 11:59:00",2,TRUE,3454
"MIPHENO","2011-11-29 06:57:00",2,TRUE,3455
"tables","2011-11-29 16:38:00",8,TRUE,3456
"ggmap","2011-11-30 08:22:00",11,TRUE,3457
"StateTrace","2011-11-30 08:30:00",4,TRUE,3458
"plsRbeta","2011-11-30 12:28:00",4,TRUE,3459
"tabplotGTK","2011-11-30 12:28:00",4,TRUE,3460
"msgps","2011-12-01 10:40:00",3,TRUE,3461
"hof","2011-12-02 16:23:00",1,TRUE,3462
"setwidth","2011-12-02 16:23:00",7,TRUE,3463
"tlmec","2011-12-02 16:23:00",2,TRUE,3464
"RcmdrPlugin.UCA","2011-12-02 16:58:00",8,TRUE,3465
"base64","2011-12-03 10:23:00",2,TRUE,3466
"RcmdrPlugin.pointG","2011-12-03 15:14:00",3,TRUE,3467
"fastGHQuad","2011-12-05 18:56:00",3,TRUE,3468
"DeducerSpatial","2011-12-06 17:09:00",5,TRUE,3469
"TDMR","2011-12-06 17:09:00",15,TRUE,3470
"VariABEL","2011-12-07 15:03:00",4,TRUE,3471
"cvTools","2011-12-07 17:07:00",6,TRUE,3472
"doParallel","2011-12-07 17:07:00",7,TRUE,3473
"ThresholdROC","2011-12-08 19:01:00",5,TRUE,3474
"pgmm","2011-12-08 20:09:00",3,TRUE,3475
"quantspec","2011-12-08 20:09:00",9,TRUE,3476
"spcadjust","2011-12-09 14:57:00",6,TRUE,3477
"SocrataR","2011-12-10 11:13:00",2,TRUE,3478
"spacom","2011-12-12 07:15:00",5,TRUE,3479
"bmp","2011-12-12 07:22:00",2,TRUE,3480
"fanovaGraph","2011-12-12 12:21:00",13,TRUE,3481
"LCFdata","2011-12-13 08:36:00",2,TRUE,3482
"exptest","2011-12-13 08:36:00",3,TRUE,3483
"wfe","2011-12-13 08:36:00",5,TRUE,3484
"RcmdrPlugin.doBy","2011-12-13 16:50:00",4,TRUE,3485
"rplos","2011-12-14 07:32:00",16,TRUE,3486
"DSL","2011-12-14 13:12:00",8,TRUE,3487
"PairedData","2011-12-15 07:36:00",5,TRUE,3488
"SparseGrid","2011-12-15 10:39:00",3,TRUE,3489
"SpatialTools","2011-12-15 17:42:00",17,TRUE,3490
"spaceExt","2011-12-16 18:26:00",1,FALSE,3491
"BaSAR","2011-12-17 15:25:00",4,TRUE,3492
"apple","2011-12-18 09:10:00",3,TRUE,3493
"nadiv","2011-12-18 09:10:00",14,TRUE,3494
"csound","2011-12-19 11:17:00",2,TRUE,3495
"popdemo","2011-12-19 11:17:00",5,TRUE,3496
"ExpDes","2011-12-19 11:59:00",2,TRUE,3497
"TimeWarp","2011-12-19 13:49:00",6,TRUE,3498
"turboEM","2011-12-19 20:23:00",3,TRUE,3499
"ARTIVA","2011-12-20 07:24:00",6,TRUE,3500
"eigendog","2011-12-20 07:24:00",2,TRUE,3501
"miscFuncs","2011-12-20 07:24:00",9,TRUE,3502
"deTestSet","2011-12-20 07:32:00",6,TRUE,3503
"ror","2011-12-20 16:42:00",6,TRUE,3504
"kriging","2011-12-21 08:53:00",2,TRUE,3505
"maxlike","2011-12-21 08:53:00",7,TRUE,3506
"lestat","2011-12-21 12:23:00",3,TRUE,3507
"semGOF","2011-12-21 17:46:00",2,TRUE,3508
"deseasonalize","2011-12-22 19:10:00",5,TRUE,3509
"riskRegression","2011-12-22 19:10:00",6,TRUE,3510
"StructR","2011-12-23 05:54:00",2,TRUE,3511
"ktspair","2011-12-23 10:06:00",1,FALSE,3512
"MLEP","2011-12-25 18:38:00",2,TRUE,3513
"modelfree","2011-12-27 21:30:00",4,TRUE,3514
"NormalGamma","2011-12-30 11:22:00",2,TRUE,3515
"cin","2011-12-30 11:22:00",1,FALSE,3516
"mcbiopi","2011-12-30 11:23:00",3,TRUE,3517
"rFerns","2011-12-30 11:23:00",11,TRUE,3518
"R2OpenBUGS","2011-12-30 12:44:00",5,TRUE,3519
"SSsimple","2012-01-03 06:33:00",6,TRUE,3520
"GOGANPA","2012-01-03 07:44:00",1,FALSE,3521
"soilDB","2012-01-03 08:22:00",18,TRUE,3522
"Ohmage","2012-01-03 11:44:00",11,TRUE,3523
"adaptMCMC","2012-01-03 16:16:00",4,TRUE,3524
"ChoiceModelR","2012-01-04 07:34:00",3,TRUE,3525
"coloc","2012-01-04 15:16:00",10,TRUE,3526
"Simile","2012-01-04 16:35:00",5,TRUE,3527
"BBmisc","2012-01-05 14:35:00",15,TRUE,3528
"MImix","2012-01-05 20:43:00",1,FALSE,3529
"rportfolios","2012-01-06 06:14:00",2,TRUE,3530
"AIGIS","2012-01-06 10:11:00",2,TRUE,3531
"iSubpathwayMiner","2012-01-06 11:29:00",3,TRUE,3532
"bda","2012-01-06 20:56:00",13,TRUE,3533
"iGasso","2012-01-07 11:07:00",6,TRUE,3534
"events","2012-01-07 17:47:00",1,FALSE,3535
"curvclust","2012-01-07 20:54:00",1,TRUE,3536
"MRCE","2012-01-08 02:06:00",3,TRUE,3537
"sentiment","2012-01-08 14:36:00",2,TRUE,3538
"mosaicManip","2012-01-08 16:04:00",1,TRUE,3539
"G2Sd","2012-01-09 11:54:00",10,TRUE,3540
"SGPdata","2012-01-10 07:25:00",10,TRUE,3541
"NetComp","2012-01-10 16:50:00",5,TRUE,3542
"comparison","2012-01-10 17:10:00",5,TRUE,3543
"RGIFT","2012-01-11 07:02:00",3,TRUE,3544
"bcrm","2012-01-11 13:19:00",10,TRUE,3545
"intReg","2012-01-12 09:24:00",3,TRUE,3546
"lisp","2012-01-12 09:24:00",1,FALSE,3547
"rstiefel","2012-01-12 09:24:00",2,TRUE,3548
"translate","2012-01-12 09:24:00",2,TRUE,3549
"mobForest","2012-01-12 09:30:00",3,TRUE,3550
"graphComp","2012-01-12 20:15:00",1,TRUE,3551
"Mobilize","2012-01-13 08:05:00",6,TRUE,3552
"cheatmap","2012-01-13 08:05:00",1,TRUE,3553
"clhs","2012-01-13 08:05:00",6,TRUE,3554
"mmds","2012-01-13 08:05:00",2,TRUE,3555
"opencpu.demo","2012-01-13 08:06:00",7,TRUE,3556
"IgorR","2012-01-14 08:59:00",7,TRUE,3557
"cepp","2012-01-14 09:00:00",2,TRUE,3558
"mmod","2012-01-14 09:00:00",11,TRUE,3559
"LEAPFrOG","2012-01-15 12:02:00",8,TRUE,3560
"Rmixmod","2012-01-15 12:02:00",11,TRUE,3561
"PKPDmodels","2012-01-15 20:48:00",1,FALSE,3562
"mgraph","2012-01-16 12:41:00",4,TRUE,3563
"NlsyLinks","2012-01-16 21:00:00",9,TRUE,3564
"endorse","2012-01-16 22:17:00",8,TRUE,3565
"knitr","2012-01-17 07:59:00",31,TRUE,3566
"RMendeley","2012-01-18 06:51:00",2,TRUE,3567
"DOBAD","2012-01-18 08:22:00",5,TRUE,3568
"bams","2012-01-18 12:52:00",4,TRUE,3569
"SSOAP","2012-01-18 20:24:00",1,TRUE,3570
"XMLSchema","2012-01-18 20:24:00",2,TRUE,3571
"scam","2012-01-20 15:18:00",12,TRUE,3572
"mpc","2012-01-21 08:10:00",1,TRUE,3573
"SEER2R","2012-01-22 07:58:00",1,FALSE,3574
"pmc","2012-01-22 08:02:00",7,TRUE,3575
"lsr","2012-01-23 07:38:00",11,TRUE,3576
"sitools","2012-01-23 07:38:00",3,TRUE,3577
"SPIn","2012-01-23 20:13:00",2,TRUE,3578
"CALINE3","2012-01-24 16:51:00",2,TRUE,3579
"OneHandClapping","2012-01-25 15:55:00",2,TRUE,3580
"Rquake","2012-01-25 19:56:00",8,TRUE,3581
"speedglm","2012-01-26 09:44:00",6,TRUE,3582
"paleotree","2012-01-27 11:09:00",20,TRUE,3583
"Ace","2012-01-27 11:30:00",1,TRUE,3584
"PopGenome","2012-01-27 12:51:00",19,TRUE,3585
"bit64","2012-01-27 21:44:00",8,TRUE,3586
"bild","2012-01-28 16:55:00",6,TRUE,3587
"ReCiPa","2012-01-28 17:00:00",5,TRUE,3588
"geotools","2012-01-28 18:08:00",1,FALSE,3589
"rSFA","2012-01-29 07:59:00",5,TRUE,3590
"McSpatial","2012-01-30 06:29:00",4,TRUE,3591
"fwsim","2012-01-30 17:31:00",10,TRUE,3592
"vacem","2012-01-31 06:39:00",1,FALSE,3593
"bayesMCClust","2012-01-31 10:57:00",1,FALSE,3594
"CAscaling","2012-01-31 16:44:00",1,TRUE,3595
"DDD","2012-01-31 16:44:00",25,TRUE,3596
"readMLData","2012-01-31 17:46:00",4,TRUE,3597
"TPAM","2012-01-31 21:46:00",1,TRUE,3598
"ExomeDepth","2012-02-01 08:13:00",19,TRUE,3599
"Interpol.T","2012-02-01 11:13:00",4,TRUE,3600
"RCALI","2012-02-01 15:07:00",5,TRUE,3601
"RcmdrPlugin.KMggplot2","2012-02-01 20:16:00",9,TRUE,3602
"DandEFA","2012-02-02 07:40:00",7,TRUE,3603
"DiscreteLaplace","2012-02-02 16:12:00",3,TRUE,3604
"lmbc","2012-02-03 08:37:00",2,TRUE,3605
"catdata","2012-02-03 11:35:00",4,TRUE,3606
"oblique.tree","2012-02-04 07:03:00",3,TRUE,3607
"OptionsPdf","2012-02-04 08:39:00",1,TRUE,3608
"rapport","2012-02-04 08:39:00",6,TRUE,3609
"SCperf","2012-02-05 19:34:00",1,FALSE,3610
"multivator","2012-02-06 09:36:00",3,TRUE,3611
"cpm","2012-02-06 10:45:00",5,TRUE,3612
"likelihood","2012-02-06 16:53:00",3,TRUE,3613
"timetools","2012-02-06 21:06:00",17,TRUE,3614
"CARE1","2012-02-07 08:43:00",2,TRUE,3615
"tawny.types","2012-02-07 08:44:00",4,TRUE,3616
"BayesLCA","2012-02-07 14:22:00",8,TRUE,3617
"irace","2012-02-08 11:58:00",10,TRUE,3618
"pmclust","2012-02-08 18:27:00",9,TRUE,3619
"dostats","2012-02-08 18:31:00",6,TRUE,3620
"BerkeleyEarth","2012-02-09 19:11:00",6,TRUE,3621
"pairheatmap","2012-02-10 05:54:00",1,FALSE,3622
"postCP","2012-02-10 14:15:00",9,TRUE,3623
"smcure","2012-02-11 16:56:00",2,TRUE,3624
"fume","2012-02-11 22:18:00",1,TRUE,3625
"idbg","2012-02-11 22:18:00",1,FALSE,3626
"BurStFin","2012-02-12 17:33:00",2,TRUE,3627
"mrp","2012-02-12 17:43:00",1,TRUE,3628
"mrpdata","2012-02-12 17:44:00",1,TRUE,3629
"PIPS","2012-02-12 20:21:00",2,TRUE,3630
"OIsurv","2012-02-13 17:20:00",2,TRUE,3631
"malaria.em","2012-02-14 06:57:00",2,TRUE,3632
"opm","2012-02-14 06:58:00",14,TRUE,3633
"bandit","2012-02-16 08:19:00",5,TRUE,3634
"EcoTroph","2012-02-16 19:10:00",6,TRUE,3635
"MAVTgsa","2012-02-16 19:10:00",3,TRUE,3636
"parfm","2012-02-16 19:18:00",11,TRUE,3637
"WideLM","2012-02-17 07:38:00",1,TRUE,3638
"adagio","2012-02-17 17:18:00",7,TRUE,3639
"SRMA","2012-02-18 07:05:00",2,TRUE,3640
"myepisodes","2012-02-18 15:14:00",2,TRUE,3641
"spcov","2012-02-19 09:12:00",2,TRUE,3642
"GPvam","2012-02-19 21:43:00",7,TRUE,3643
"spatialprobit","2012-02-19 21:43:00",8,TRUE,3644
"ops","2012-02-20 06:28:00",1,FALSE,3645
"OLScurve","2012-02-20 09:02:00",3,TRUE,3646
"bionetdata","2012-02-20 20:06:00",2,TRUE,3647
"crp.CSFP","2012-02-20 20:06:00",6,TRUE,3648
"MorseGen","2012-02-21 15:23:00",3,TRUE,3649
"depend.truncation","2012-02-21 15:23:00",7,TRUE,3650
"RMallow","2012-02-21 16:27:00",1,FALSE,3651
"NetPreProc","2012-02-23 08:53:00",2,TRUE,3652
"acs","2012-02-23 08:53:00",6,TRUE,3653
"faisalconjoint","2012-02-23 08:53:00",3,TRUE,3654
"govdat","2012-02-23 08:59:00",1,TRUE,3655
"BrailleR","2012-02-27 06:47:00",12,TRUE,3656
"CoClust","2012-02-27 19:07:00",5,TRUE,3657
"MM","2012-02-28 22:24:00",2,TRUE,3658
"MixMod","2012-02-29 08:24:00",1,TRUE,3659
"replicationDemos","2012-02-29 08:24:00",3,TRUE,3660
"ivbma","2012-02-29 08:33:00",4,TRUE,3661
"filterviewR","2012-02-29 08:37:00",1,TRUE,3662
"SCRT","2012-03-01 06:39:00",4,TRUE,3663
"makeR","2012-03-01 07:39:00",3,TRUE,3664
"rBeta2009","2012-03-01 09:33:00",1,FALSE,3665
"relevent","2012-03-01 11:20:00",5,TRUE,3666
"soobench","2012-03-01 14:25:00",2,TRUE,3667
"gcdnet","2012-03-01 16:55:00",5,TRUE,3668
"ConjointChecks","2012-03-01 18:44:00",3,TRUE,3669
"OpenStreetMap","2012-03-01 19:37:00",5,TRUE,3670
"iwtp","2012-03-02 13:35:00",1,TRUE,3671
"kequate","2012-03-02 14:13:00",9,TRUE,3672
"SCVA","2012-03-03 14:07:00",5,TRUE,3673
"sparsenet","2012-03-03 14:22:00",3,TRUE,3674
"qtbase","2012-03-03 19:03:00",3,TRUE,3675
"qtpaint","2012-03-03 19:03:00",2,TRUE,3676
"rngSetSeed","2012-03-03 20:09:00",4,TRUE,3677
"AmericanCallOpt","2012-03-04 15:32:00",1,FALSE,3678
"networkDynamic","2012-03-05 07:20:00",14,TRUE,3679
"sessionTools","2012-03-05 07:20:00",2,TRUE,3680
"RForcecom","2012-03-05 07:32:00",12,TRUE,3681
"Rdistance","2012-03-06 06:40:00",5,TRUE,3682
"kappaSize","2012-03-06 06:40:00",2,TRUE,3683
"EffectStars","2012-03-06 15:32:00",7,TRUE,3684
"extraBinomial","2012-03-06 15:48:00",2,TRUE,3685
"JPSurv","2012-03-07 07:11:00",1,FALSE,3686
"relSim","2012-03-07 07:11:00",4,TRUE,3687
"SAScii","2012-03-07 13:40:00",4,TRUE,3688
"TTAinterfaceTrendAnalysis","2012-03-07 17:49:00",9,TRUE,3689
"shotGroups","2012-03-07 17:49:00",14,TRUE,3690
"koRpus","2012-03-08 07:11:00",9,TRUE,3691
"Familias","2012-03-08 20:40:00",8,TRUE,3692
"qLearn","2012-03-09 10:12:00",1,FALSE,3693
"LinearizedSVR","2012-03-13 15:17:00",3,TRUE,3694
"harvestr","2012-03-13 15:28:00",8,TRUE,3695
"lle","2012-03-13 17:00:00",2,TRUE,3696
"CPHshape","2012-03-13 18:18:00",2,TRUE,3697
"phom","2012-03-13 18:29:00",4,TRUE,3698
"AssotesteR","2012-03-14 15:58:00",3,TRUE,3699
"rsgcc","2012-03-14 17:27:00",7,TRUE,3700
"synbreedData","2012-03-14 17:27:00",4,TRUE,3701
"pathmox","2012-03-15 05:31:00",3,TRUE,3702
"Jmisc","2012-03-15 08:50:00",3,TRUE,3703
"rehh","2012-03-15 14:39:00",8,TRUE,3704
"VarSwapPrice","2012-03-15 18:43:00",1,FALSE,3705
"truncdist","2012-03-16 14:34:00",2,TRUE,3706
"sybil","2012-03-16 15:43:00",15,TRUE,3707
"spMC","2012-03-19 16:29:00",9,TRUE,3708
"pdc","2012-03-19 19:48:00",9,TRUE,3709
"cloudUtil","2012-03-20 09:14:00",3,TRUE,3710
"kaps","2012-03-20 09:14:00",6,TRUE,3711
"rreval","2012-03-20 14:38:00",2,TRUE,3712
"AdaptFitOS","2012-03-20 21:30:00",5,TRUE,3713
"R2admb","2012-03-21 07:59:00",6,TRUE,3714
"represent","2012-03-21 07:59:00",1,FALSE,3715
"qmap","2012-03-21 08:17:00",5,TRUE,3716
"rgbif","2012-03-21 15:31:00",22,TRUE,3717
"Rmisc","2012-03-21 17:39:00",4,TRUE,3718
"Exact","2012-03-22 06:58:00",8,TRUE,3719
"RcppSMC","2012-03-22 06:58:00",5,TRUE,3720
"cloudRmpi","2012-03-22 06:58:00",4,TRUE,3721
"cloudRmpiJars","2012-03-22 06:58:00",2,TRUE,3722
"FacPad","2012-03-22 08:28:00",3,TRUE,3723
"synbreed","2012-03-22 14:19:00",17,TRUE,3724
"gvcm.cat","2012-03-22 16:58:00",10,TRUE,3725
"PrivateLR","2012-03-23 05:48:00",3,TRUE,3726
"SPA3G","2012-03-23 05:56:00",1,FALSE,3727
"sdprisk","2012-03-23 05:56:00",7,TRUE,3728
"RenextGUI","2012-03-23 09:42:00",4,TRUE,3729
"excel.link","2012-03-23 09:54:00",9,TRUE,3730
"taRifx","2012-03-23 17:28:00",6,TRUE,3731
"rankhazard","2012-03-25 12:12:00",5,TRUE,3732
"mlgt","2012-03-26 13:20:00",1,FALSE,3733
"Rmalschains","2012-03-26 13:46:00",6,TRUE,3734
"fastcox","2012-03-26 16:57:00",4,TRUE,3735
"DIRECT","2012-03-26 21:07:00",2,TRUE,3736
"IC2","2012-03-27 08:17:00",2,TRUE,3737
"rbamtools","2012-03-27 09:00:00",18,TRUE,3738
"gldist","2012-03-27 12:56:00",2,TRUE,3739
"CARBayes","2012-03-27 14:22:00",17,TRUE,3740
"mrds","2012-03-27 18:02:00",14,TRUE,3741
"nlsmsn","2012-03-27 20:37:00",3,TRUE,3742
"tpe","2012-03-28 15:44:00",2,TRUE,3743
"IPMpack","2012-03-28 21:14:00",9,TRUE,3744
"CPMCGLM","2012-03-29 12:11:00",2,TRUE,3745
"pairedCI","2012-03-29 19:46:00",3,TRUE,3746
"DetSel","2012-03-30 10:14:00",2,TRUE,3747
"gridDebug","2012-03-30 10:14:00",2,TRUE,3748
"gridGraphviz","2012-03-30 10:14:00",2,TRUE,3749
"joineR","2012-03-30 10:56:00",4,TRUE,3750
"ternvis","2012-03-30 17:47:00",2,TRUE,3751
"rpartScore","2012-03-31 13:13:00",3,TRUE,3752
"LIHNPSD","2012-04-01 13:19:00",2,TRUE,3753
"SoilR","2012-04-01 15:39:00",5,TRUE,3754
"disclap","2012-04-01 16:11:00",5,TRUE,3755
"svHttp","2012-04-01 16:11:00",3,TRUE,3756
"gRim","2012-04-01 16:58:00",15,TRUE,3757
"tempdisagg","2012-04-02 09:15:00",7,TRUE,3758
"TinnR","2012-04-02 17:47:00",3,TRUE,3759
"svKomodo","2012-04-02 17:47:00",6,TRUE,3760
"TUWmodel","2012-04-02 17:59:00",5,TRUE,3761
"ETLUtils","2012-04-03 18:28:00",4,TRUE,3762
"SGL","2012-04-03 20:51:00",2,TRUE,3763
"FinAsym","2012-04-03 21:01:00",1,FALSE,3764
"boss","2012-04-03 21:02:00",5,TRUE,3765
"skewtools","2012-04-04 06:21:00",2,TRUE,3766
"SCMA","2012-04-04 06:28:00",3,TRUE,3767
"gammSlice","2012-04-04 15:28:00",3,TRUE,3768
"Lambda4","2012-04-05 05:51:00",6,TRUE,3769
"markdown","2012-04-05 06:10:00",17,TRUE,3770
"lxb","2012-04-05 13:46:00",3,TRUE,3771
"phenology","2012-04-06 09:23:00",28,TRUE,3772
"bigdata","2012-04-06 15:55:00",1,FALSE,3773
"GenOrd","2012-04-06 16:14:00",5,TRUE,3774
"leapp","2012-04-07 04:53:00",3,TRUE,3775
"gooJSON","2012-04-07 18:40:00",2,TRUE,3776
"survSNP","2012-04-08 19:53:00",7,TRUE,3777
"tfplot","2012-04-10 04:23:00",7,TRUE,3778
"EstSimPDMP","2012-04-10 08:09:00",2,TRUE,3779
"varbvs","2012-04-10 16:26:00",2,TRUE,3780
"robustHD","2012-04-10 18:00:00",10,TRUE,3781
"sparseLTSEigen","2012-04-10 18:00:00",5,TRUE,3782
"FastImputation","2012-04-11 01:59:00",5,TRUE,3783
"waffect","2012-04-11 13:32:00",1,FALSE,3784
"OOmisc","2012-04-11 13:37:00",3,TRUE,3785
"GGEBiplotGUI","2012-04-11 18:10:00",10,TRUE,3786
"growcurves","2012-04-12 11:14:00",15,TRUE,3787
"sROC","2012-04-12 14:26:00",1,FALSE,3788
"hydroPSO","2012-04-13 11:03:00",11,TRUE,3789
"disclapmix","2012-04-13 11:05:00",12,TRUE,3790
"sybilDynFBA","2012-04-13 20:16:00",4,TRUE,3791
"faoutlier","2012-04-14 05:48:00",7,TRUE,3792
"TSTutorial","2012-04-15 07:13:00",6,TRUE,3793
"CrypticIBDcheck","2012-04-15 07:16:00",3,TRUE,3794
"mseapca","2012-04-15 16:42:00",1,FALSE,3795
"QuasiSeq","2012-04-15 17:23:00",8,TRUE,3796
"compound.Cox","2012-04-16 08:35:00",9,TRUE,3797
"splm","2012-04-16 09:04:00",4,TRUE,3798
"dgmb","2012-04-16 16:03:00",3,TRUE,3799
"logitnorm","2012-04-16 16:05:00",3,TRUE,3800
"frmqa","2012-04-17 10:24:00",5,TRUE,3801
"JohnsonDistribution","2012-04-17 10:28:00",1,FALSE,3802
"sft","2012-04-17 18:21:00",7,TRUE,3803
"LOST","2012-04-18 04:40:00",3,TRUE,3804
"VarEff","2012-04-18 09:20:00",1,TRUE,3805
"geospt","2012-04-19 07:42:00",5,TRUE,3806
"vec2dtransf","2012-04-19 08:45:00",2,TRUE,3807
"pacose","2012-04-19 12:40:00",5,TRUE,3808
"bayesPop","2012-04-19 14:03:00",20,TRUE,3809
"dkDNA","2012-04-20 04:55:00",2,TRUE,3810
"NHPoisson","2012-04-20 11:36:00",5,TRUE,3811
"appell","2012-04-20 15:41:00",2,TRUE,3812
"pcaL1","2012-04-20 16:07:00",7,TRUE,3813
"cec2005benchmark","2012-04-20 16:31:00",5,TRUE,3814
"TestSurvRec","2012-04-21 04:22:00",2,TRUE,3815
"labeledLoop","2012-04-21 15:09:00",1,FALSE,3816
"stpp","2012-04-21 16:10:00",9,TRUE,3817
"rknn","2012-04-23 05:04:00",3,TRUE,3818
"CONORData","2012-04-23 12:10:00",3,TRUE,3819
"rcppbugs","2012-04-23 14:26:00",7,TRUE,3820
"anoint","2012-04-24 03:59:00",4,TRUE,3821
"okmesonet","2012-04-24 03:59:00",5,TRUE,3822
"BINCO","2012-04-24 06:17:00",1,TRUE,3823
"nortest","2012-04-24 14:40:00",5,TRUE,3824
"fracprolif","2012-04-24 15:08:00",6,TRUE,3825
"muma","2012-04-24 15:08:00",5,TRUE,3826
"superdiag","2012-04-25 04:39:00",1,FALSE,3827
"binomlogit","2012-04-25 13:50:00",3,TRUE,3828
"MAMS","2012-04-25 20:42:00",10,TRUE,3829
"weightedKmeans","2012-04-27 06:28:00",1,TRUE,3830
"mmand","2012-04-27 13:44:00",9,TRUE,3831
"biwavelet","2012-04-28 05:18:00",19,TRUE,3832
"risaac","2012-04-28 06:21:00",1,TRUE,3833
"CePa","2012-04-28 06:24:00",5,TRUE,3834
"QRM","2012-04-28 09:56:00",5,TRUE,3835
"GUniFrac","2012-04-28 16:47:00",1,FALSE,3836
"iDEMO","2012-04-29 18:49:00",2,TRUE,3837
"lqmm","2012-04-29 20:58:00",9,TRUE,3838
"gglasso","2012-04-30 05:42:00",4,TRUE,3839
"SemiParSampleSel","2012-04-30 10:05:00",7,TRUE,3840
"stellaR","2012-04-30 19:14:00",5,TRUE,3841
"condmixt","2012-05-01 15:17:00",1,FALSE,3842
"Momocs","2012-05-02 07:45:00",12,TRUE,3843
"mpoly","2012-05-02 13:23:00",10,TRUE,3844
"RcmdrPlugin.EBM","2012-05-03 05:22:00",5,TRUE,3845
"R.devices","2012-05-03 06:23:00",16,TRUE,3846
"betapart","2012-05-03 08:14:00",6,TRUE,3847
"crrstep","2012-05-04 05:41:00",8,TRUE,3848
"RSeed","2012-05-04 09:56:00",2,TRUE,3849
"varcompci","2012-05-05 06:18:00",2,TRUE,3850
"discreteMTP","2012-05-05 09:25:00",1,FALSE,3851
"ISBF","2012-05-05 11:26:00",3,TRUE,3852
"mmm2","2012-05-05 16:34:00",3,TRUE,3853
"imputeYn","2012-05-06 06:57:00",4,TRUE,3854
"scio","2012-05-06 06:58:00",2,TRUE,3855
"visualFields","2012-05-06 14:01:00",13,TRUE,3856
"BayesLogit","2012-05-06 14:11:00",8,TRUE,3857
"pcaPA","2012-05-08 04:07:00",6,TRUE,3858
"SunterSampling","2012-05-08 10:00:00",2,TRUE,3859
"AGD","2012-05-08 14:48:00",4,TRUE,3860
"gsbDesign","2012-05-08 14:52:00",5,TRUE,3861
"RCassandra","2012-05-09 04:06:00",5,TRUE,3862
"TCC","2012-05-09 04:06:00",5,TRUE,3863
"phia","2012-05-09 04:06:00",8,TRUE,3864
"plmDE","2012-05-09 04:06:00",1,FALSE,3865
"qtutils","2012-05-09 13:25:00",2,TRUE,3866
"BVS","2012-05-10 04:14:00",2,TRUE,3867
"bigml","2012-05-10 04:14:00",2,TRUE,3868
"marqLevAlg","2012-05-10 04:31:00",2,TRUE,3869
"rolasized","2012-05-10 09:48:00",1,TRUE,3870
"RTDAmeritrade","2012-05-11 05:13:00",1,TRUE,3871
"robustfa","2012-05-11 12:50:00",6,TRUE,3872
"SKAT","2012-05-11 17:45:00",20,TRUE,3873
"SightabilityModel","2012-05-12 15:13:00",4,TRUE,3874
"polywog","2012-05-12 15:38:00",4,TRUE,3875
"BCEA","2012-05-13 14:49:00",12,TRUE,3876
"pgnorm","2012-05-14 09:43:00",2,TRUE,3877
"tm.plugin.factiva","2012-05-14 15:04:00",6,TRUE,3878
"SPSL","2012-05-14 15:58:00",4,TRUE,3879
"cumplyr","2012-05-14 15:58:00",1,FALSE,3880
"lava","2012-05-14 18:20:00",22,TRUE,3881
"mets","2012-05-14 18:20:00",16,TRUE,3882
"dma","2012-05-15 06:38:00",4,TRUE,3883
"lava.tobit","2012-05-15 06:38:00",2,TRUE,3884
"ri","2012-05-15 06:44:00",1,FALSE,3885
"MetaDE","2012-05-15 15:35:00",2,TRUE,3886
"QUIC","2012-05-16 07:31:00",3,TRUE,3887
"fishmove","2012-05-16 10:48:00",8,TRUE,3888
"bisectr","2012-05-17 06:18:00",2,TRUE,3889
"fanc","2012-05-17 07:55:00",13,TRUE,3890
"simSummary","2012-05-17 11:36:00",1,FALSE,3891
"googlePublicData","2012-05-17 12:55:00",2,TRUE,3892
"spartan","2012-05-17 15:52:00",10,TRUE,3893
"makeProject","2012-05-18 07:15:00",1,FALSE,3894
"LeafAngle","2012-05-18 08:46:00",3,TRUE,3895
"MultiOrd","2012-05-18 13:36:00",4,TRUE,3896
"semTools","2012-05-18 14:54:00",16,TRUE,3897
"simsem","2012-05-18 14:54:00",12,TRUE,3898
"gsmaRt","2012-05-18 14:56:00",1,TRUE,3899
"mcmcse","2012-05-18 17:58:00",5,TRUE,3900
"HIest","2012-05-18 18:42:00",2,TRUE,3901
"RcmdrPlugin.SCDA","2012-05-19 08:47:00",4,TRUE,3902
